"","ID","Season","Session","Status","Date.Time","Home.Team","Home.Division","Home.Conference","Home.Score","Away.Team","Away.Division","Away.Conference","Away.Score","Timezone","Home.Shots","Away.Shots","Home.Goals","Away.Goals"
"1","2016020001","20162017","R","Scheduled","2016-10-12T23:00:00Z","OTT","Atlantic","Eastern","0","TOR","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"2","2016020002","20162017","R","Scheduled","2016-10-13T00:00:00Z","CHI","Central","Western","0","STL","Central","Western","0","America/Chicago","0","0","0","0"
"3","2016020003","20162017","R","Scheduled","2016-10-13T02:00:00Z","EDM","Pacific","Western","0","CGY","Pacific","Western","0","America/Edmonton","0","0","0","0"
"4","2016020004","20162017","R","Scheduled","2016-10-13T02:30:00Z","SJS","Pacific","Western","0","LAK","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"5","2016020005","20162017","R","Scheduled","2016-10-13T23:00:00Z","BUF","Atlantic","Eastern","0","MTL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"6","2016020006","20162017","R","Scheduled","2016-10-13T23:00:00Z","NYR","Metropolitan","Eastern","0","NYI","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"7","2016020007","20162017","R","Scheduled","2016-10-13T23:00:00Z","PIT","Metropolitan","Eastern","0","WSH","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"8","2016020008","20162017","R","Scheduled","2016-10-13T23:00:00Z","CBJ","Metropolitan","Eastern","0","BOS","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"9","2016020009","20162017","R","Scheduled","2016-10-13T23:30:00Z","TBL","Atlantic","Eastern","0","DET","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"10","2016020010","20162017","R","Scheduled","2016-10-13T23:30:00Z","FLA","Atlantic","Eastern","0","NJD","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"11","2016020011","20162017","R","Scheduled","2016-10-14T00:00:00Z","STL","Central","Western","0","MIN","Central","Western","0","America/Chicago","0","0","0","0"
"12","2016020012","20162017","R","Scheduled","2016-10-14T00:00:00Z","WPG","Central","Western","0","CAR","Metropolitan","Eastern","0","America/Winnipeg","0","0","0","0"
"13","2016020013","20162017","R","Scheduled","2016-10-14T00:30:00Z","DAL","Central","Western","0","ANA","Pacific","Western","0","America/Chicago","0","0","0","0"
"14","2016020014","20162017","R","Scheduled","2016-10-15T00:00:00Z","NSH","Central","Western","0","CHI","Central","Western","0","America/Chicago","0","0","0","0"
"15","2016020015","20162017","R","Scheduled","2016-10-15T01:00:00Z","CGY","Pacific","Western","0","EDM","Pacific","Western","0","America/Denver","0","0","0","0"
"16","2016020016","20162017","R","Scheduled","2016-10-15T02:30:00Z","LAK","Pacific","Western","0","PHI","Metropolitan","Eastern","0","America/Los_Angeles","0","0","0","0"
"17","2016020024","20162017","R","Scheduled","2016-10-15T23:00:00Z","MIN","Central","Western","0","WPG","Central","Western","0","America/Chicago","0","0","0","0"
"18","2016020017","20162017","R","Scheduled","2016-10-15T23:00:00Z","TOR","Atlantic","Eastern","0","BOS","Atlantic","Eastern","0","America/Toronto","0","0","0","0"
"19","2016020018","20162017","R","Scheduled","2016-10-15T23:00:00Z","OTT","Atlantic","Eastern","0","MTL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"20","2016020019","20162017","R","Scheduled","2016-10-15T23:00:00Z","TBL","Atlantic","Eastern","0","NJD","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"21","2016020020","20162017","R","Scheduled","2016-10-15T23:00:00Z","FLA","Atlantic","Eastern","0","DET","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"22","2016020021","20162017","R","Scheduled","2016-10-15T23:00:00Z","PIT","Metropolitan","Eastern","0","ANA","Pacific","Western","0","America/New_York","0","0","0","0"
"23","2016020022","20162017","R","Scheduled","2016-10-15T23:00:00Z","WSH","Metropolitan","Eastern","0","NYI","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"24","2016020023","20162017","R","Scheduled","2016-10-15T23:00:00Z","CBJ","Metropolitan","Eastern","0","SJS","Pacific","Western","0","America/New_York","0","0","0","0"
"25","2016020025","20162017","R","Scheduled","2016-10-16T00:00:00Z","STL","Central","Western","0","NYR","Metropolitan","Eastern","0","America/Chicago","0","0","0","0"
"26","2016020026","20162017","R","Scheduled","2016-10-16T00:30:00Z","CHI","Central","Western","0","NSH","Central","Western","0","America/Chicago","0","0","0","0"
"27","2016020028","20162017","R","Scheduled","2016-10-16T01:00:00Z","ARI","Pacific","Western","0","PHI","Metropolitan","Eastern","0","America/Phoenix","0","0","0","0"
"28","2016020027","20162017","R","Scheduled","2016-10-16T01:00:00Z","COL","Central","Western","0","DAL","Central","Western","0","America/Denver","0","0","0","0"
"29","2016020029","20162017","R","Scheduled","2016-10-16T02:00:00Z","VAN","Pacific","Western","0","CGY","Pacific","Western","0","America/Vancouver","0","0","0","0"
"30","2016020030","20162017","R","Scheduled","2016-10-16T22:00:00Z","NYI","Metropolitan","Eastern","0","ANA","Pacific","Western","0","America/New_York","0","0","0","0"
"31","2016020031","20162017","R","Scheduled","2016-10-16T23:00:00Z","EDM","Pacific","Western","0","BUF","Atlantic","Eastern","0","America/Edmonton","0","0","0","0"
"32","2016020032","20162017","R","Scheduled","2016-10-17T02:00:00Z","VAN","Pacific","Western","0","CAR","Metropolitan","Eastern","0","America/Vancouver","0","0","0","0"
"33","2016020033","20162017","R","Scheduled","2016-10-17T23:00:00Z","NYR","Metropolitan","Eastern","0","SJS","Pacific","Western","0","America/New_York","0","0","0","0"
"34","2016020034","20162017","R","Scheduled","2016-10-17T23:00:00Z","PIT","Metropolitan","Eastern","0","COL","Central","Western","0","America/New_York","0","0","0","0"
"35","2016020035","20162017","R","Scheduled","2016-10-17T23:30:00Z","DET","Atlantic","Eastern","0","OTT","Atlantic","Eastern","0","America/Detroit","0","0","0","0"
"36","2016020036","20162017","R","Scheduled","2016-10-18T00:00:00Z","WPG","Central","Western","0","BOS","Atlantic","Eastern","0","America/Winnipeg","0","0","0","0"
"37","2016020037","20162017","R","Scheduled","2016-10-18T23:00:00Z","NJD","Metropolitan","Eastern","0","ANA","Pacific","Western","0","America/New_York","0","0","0","0"
"38","2016020038","20162017","R","Scheduled","2016-10-18T23:00:00Z","NYI","Metropolitan","Eastern","0","SJS","Pacific","Western","0","America/New_York","0","0","0","0"
"39","2016020039","20162017","R","Scheduled","2016-10-18T23:00:00Z","WSH","Metropolitan","Eastern","0","COL","Central","Western","0","America/New_York","0","0","0","0"
"40","2016020040","20162017","R","Scheduled","2016-10-18T23:30:00Z","MTL","Atlantic","Eastern","0","PIT","Metropolitan","Eastern","0","America/Montreal","0","0","0","0"
"41","2016020041","20162017","R","Scheduled","2016-10-18T23:30:00Z","OTT","Atlantic","Eastern","0","ARI","Pacific","Western","0","America/New_York","0","0","0","0"
"42","2016020042","20162017","R","Scheduled","2016-10-18T23:30:00Z","TBL","Atlantic","Eastern","0","FLA","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"43","2016020043","20162017","R","Scheduled","2016-10-19T00:00:00Z","NSH","Central","Western","0","DAL","Central","Western","0","America/Chicago","0","0","0","0"
"44","2016020044","20162017","R","Scheduled","2016-10-19T00:00:00Z","MIN","Central","Western","0","LAK","Pacific","Western","0","America/Chicago","0","0","0","0"
"45","2016020045","20162017","R","Scheduled","2016-10-19T00:30:00Z","CHI","Central","Western","0","PHI","Metropolitan","Eastern","0","America/Chicago","0","0","0","0"
"46","2016020046","20162017","R","Scheduled","2016-10-19T01:00:00Z","CGY","Pacific","Western","0","BUF","Atlantic","Eastern","0","America/Denver","0","0","0","0"
"47","2016020047","20162017","R","Scheduled","2016-10-19T01:00:00Z","EDM","Pacific","Western","0","CAR","Metropolitan","Eastern","0","America/Edmonton","0","0","0","0"
"48","2016020048","20162017","R","Scheduled","2016-10-19T02:00:00Z","VAN","Pacific","Western","0","STL","Central","Western","0","America/Vancouver","0","0","0","0"
"49","2016020050","20162017","R","Scheduled","2016-10-20T00:00:00Z","WPG","Central","Western","0","TOR","Atlantic","Eastern","0","America/Winnipeg","0","0","0","0"
"50","2016020049","20162017","R","Scheduled","2016-10-20T00:00:00Z","NYR","Metropolitan","Eastern","0","DET","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"51","2016020051","20162017","R","Scheduled","2016-10-20T23:00:00Z","BOS","Atlantic","Eastern","0","NJD","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"52","2016020052","20162017","R","Scheduled","2016-10-20T23:00:00Z","PHI","Metropolitan","Eastern","0","ANA","Pacific","Western","0","America/New_York","0","0","0","0"
"53","2016020053","20162017","R","Scheduled","2016-10-20T23:00:00Z","PIT","Metropolitan","Eastern","0","SJS","Pacific","Western","0","America/New_York","0","0","0","0"
"54","2016020054","20162017","R","Scheduled","2016-10-20T23:30:00Z","MTL","Atlantic","Eastern","0","ARI","Pacific","Western","0","America/Montreal","0","0","0","0"
"55","2016020055","20162017","R","Scheduled","2016-10-20T23:30:00Z","TBL","Atlantic","Eastern","0","COL","Central","Western","0","America/New_York","0","0","0","0"
"56","2016020056","20162017","R","Scheduled","2016-10-20T23:30:00Z","FLA","Atlantic","Eastern","0","WSH","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"57","2016020057","20162017","R","Scheduled","2016-10-21T00:00:00Z","MIN","Central","Western","0","TOR","Atlantic","Eastern","0","America/Chicago","0","0","0","0"
"58","2016020058","20162017","R","Scheduled","2016-10-21T00:30:00Z","DAL","Central","Western","0","LAK","Pacific","Western","0","America/Chicago","0","0","0","0"
"59","2016020059","20162017","R","Scheduled","2016-10-21T01:00:00Z","CGY","Pacific","Western","0","CAR","Metropolitan","Eastern","0","America/Denver","0","0","0","0"
"60","2016020060","20162017","R","Scheduled","2016-10-21T01:00:00Z","EDM","Pacific","Western","0","STL","Central","Western","0","America/Edmonton","0","0","0","0"
"61","2016020061","20162017","R","Scheduled","2016-10-21T02:00:00Z","VAN","Pacific","Western","0","BUF","Atlantic","Eastern","0","America/Vancouver","0","0","0","0"
"62","2016020062","20162017","R","Scheduled","2016-10-21T23:00:00Z","NYI","Metropolitan","Eastern","0","ARI","Pacific","Western","0","America/New_York","0","0","0","0"
"63","2016020063","20162017","R","Scheduled","2016-10-21T23:00:00Z","CBJ","Metropolitan","Eastern","0","CHI","Central","Western","0","America/New_York","0","0","0","0"
"64","2016020064","20162017","R","Scheduled","2016-10-21T23:30:00Z","DET","Atlantic","Eastern","0","NSH","Central","Western","0","America/Detroit","0","0","0","0"
"65","2016020072","20162017","R","Scheduled","2016-10-22T23:00:00Z","CHI","Central","Western","0","TOR","Atlantic","Eastern","0","America/Chicago","0","0","0","0"
"66","2016020065","20162017","R","Scheduled","2016-10-22T23:00:00Z","BOS","Atlantic","Eastern","0","MTL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"67","2016020066","20162017","R","Scheduled","2016-10-22T23:00:00Z","OTT","Atlantic","Eastern","0","TBL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"68","2016020067","20162017","R","Scheduled","2016-10-22T23:00:00Z","DET","Atlantic","Eastern","0","SJS","Pacific","Western","0","America/Detroit","0","0","0","0"
"69","2016020068","20162017","R","Scheduled","2016-10-22T23:00:00Z","FLA","Atlantic","Eastern","0","COL","Central","Western","0","America/New_York","0","0","0","0"
"70","2016020069","20162017","R","Scheduled","2016-10-22T23:00:00Z","NJD","Metropolitan","Eastern","0","MIN","Central","Western","0","America/New_York","0","0","0","0"
"71","2016020070","20162017","R","Scheduled","2016-10-22T23:00:00Z","PHI","Metropolitan","Eastern","0","CAR","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"72","2016020071","20162017","R","Scheduled","2016-10-22T23:00:00Z","WSH","Metropolitan","Eastern","0","NYR","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"73","2016020073","20162017","R","Scheduled","2016-10-23T00:00:00Z","NSH","Central","Western","0","PIT","Metropolitan","Eastern","0","America/Chicago","0","0","0","0"
"74","2016020074","20162017","R","Scheduled","2016-10-23T00:00:00Z","DAL","Central","Western","0","CBJ","Metropolitan","Eastern","0","America/Chicago","0","0","0","0"
"75","2016020076","20162017","R","Scheduled","2016-10-23T02:00:00Z","LAK","Pacific","Western","0","VAN","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"76","2016020075","20162017","R","Scheduled","2016-10-23T02:00:00Z","CGY","Pacific","Western","0","STL","Central","Western","0","America/Denver","0","0","0","0"
"77","2016020077","20162017","R","Scheduled","2016-10-23T19:00:00Z","WPG","Central","Western","0","EDM","Pacific","Western","0","America/Winnipeg","0","0","0","0"
"78","2016020078","20162017","R","Scheduled","2016-10-23T22:00:00Z","NYI","Metropolitan","Eastern","0","MIN","Central","Western","0","America/New_York","0","0","0","0"
"79","2016020079","20162017","R","Scheduled","2016-10-23T23:00:00Z","NYR","Metropolitan","Eastern","0","ARI","Pacific","Western","0","America/New_York","0","0","0","0"
"80","2016020080","20162017","R","Scheduled","2016-10-24T00:00:00Z","ANA","Pacific","Western","0","VAN","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"81","2016020081","20162017","R","Scheduled","2016-10-24T23:30:00Z","MTL","Atlantic","Eastern","0","PHI","Metropolitan","Eastern","0","America/Montreal","0","0","0","0"
"82","2016020082","20162017","R","Scheduled","2016-10-25T00:30:00Z","CHI","Central","Western","0","CGY","Pacific","Western","0","America/Chicago","0","0","0","0"
"83","2016020083","20162017","R","Scheduled","2016-10-25T23:00:00Z","BOS","Atlantic","Eastern","0","MIN","Central","Western","0","America/New_York","0","0","0","0"
"84","2016020084","20162017","R","Scheduled","2016-10-25T23:00:00Z","NJD","Metropolitan","Eastern","0","ARI","Pacific","Western","0","America/New_York","0","0","0","0"
"85","2016020085","20162017","R","Scheduled","2016-10-25T23:00:00Z","PHI","Metropolitan","Eastern","0","BUF","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"86","2016020086","20162017","R","Scheduled","2016-10-25T23:00:00Z","PIT","Metropolitan","Eastern","0","FLA","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"87","2016020087","20162017","R","Scheduled","2016-10-25T23:30:00Z","TOR","Atlantic","Eastern","0","TBL","Atlantic","Eastern","0","America/Toronto","0","0","0","0"
"88","2016020088","20162017","R","Scheduled","2016-10-25T23:30:00Z","DET","Atlantic","Eastern","0","CAR","Metropolitan","Eastern","0","America/Detroit","0","0","0","0"
"89","2016020089","20162017","R","Scheduled","2016-10-26T00:00:00Z","STL","Central","Western","0","CGY","Pacific","Western","0","America/Chicago","0","0","0","0"
"90","2016020090","20162017","R","Scheduled","2016-10-26T00:30:00Z","DAL","Central","Western","0","WPG","Central","Western","0","America/Chicago","0","0","0","0"
"91","2016020091","20162017","R","Scheduled","2016-10-26T02:00:00Z","VAN","Pacific","Western","0","OTT","Atlantic","Eastern","0","America/Vancouver","0","0","0","0"
"92","2016020092","20162017","R","Scheduled","2016-10-26T02:30:00Z","LAK","Pacific","Western","0","CBJ","Metropolitan","Eastern","0","America/Los_Angeles","0","0","0","0"
"93","2016020093","20162017","R","Scheduled","2016-10-26T02:30:00Z","SJS","Pacific","Western","0","ANA","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"94","2016020094","20162017","R","Scheduled","2016-10-26T23:00:00Z","NYI","Metropolitan","Eastern","0","MTL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"95","2016020095","20162017","R","Scheduled","2016-10-27T00:00:00Z","NYR","Metropolitan","Eastern","0","BOS","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"96","2016020096","20162017","R","Scheduled","2016-10-27T01:30:00Z","EDM","Pacific","Western","0","WSH","Metropolitan","Eastern","0","America/Edmonton","0","0","0","0"
"97","2016020097","20162017","R","Scheduled","2016-10-27T02:30:00Z","ANA","Pacific","Western","0","NSH","Central","Western","0","America/Los_Angeles","0","0","0","0"
"98","2016020098","20162017","R","Scheduled","2016-10-27T23:00:00Z","BUF","Atlantic","Eastern","0","MIN","Central","Western","0","America/New_York","0","0","0","0"
"99","2016020099","20162017","R","Scheduled","2016-10-27T23:00:00Z","PHI","Metropolitan","Eastern","0","ARI","Pacific","Western","0","America/New_York","0","0","0","0"
"100","2016020100","20162017","R","Scheduled","2016-10-27T23:00:00Z","PIT","Metropolitan","Eastern","0","NYI","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"101","2016020101","20162017","R","Scheduled","2016-10-27T23:30:00Z","TOR","Atlantic","Eastern","0","FLA","Atlantic","Eastern","0","America/Toronto","0","0","0","0"
"102","2016020102","20162017","R","Scheduled","2016-10-27T23:30:00Z","MTL","Atlantic","Eastern","0","TBL","Atlantic","Eastern","0","America/Montreal","0","0","0","0"
"103","2016020103","20162017","R","Scheduled","2016-10-28T00:00:00Z","STL","Central","Western","0","DET","Atlantic","Eastern","0","America/Chicago","0","0","0","0"
"104","2016020104","20162017","R","Scheduled","2016-10-28T00:00:00Z","WPG","Central","Western","0","DAL","Central","Western","0","America/Winnipeg","0","0","0","0"
"105","2016020105","20162017","R","Scheduled","2016-10-28T02:30:00Z","LAK","Pacific","Western","0","NSH","Central","Western","0","America/Los_Angeles","0","0","0","0"
"106","2016020106","20162017","R","Scheduled","2016-10-28T02:30:00Z","SJS","Pacific","Western","0","CBJ","Metropolitan","Eastern","0","America/Los_Angeles","0","0","0","0"
"107","2016020107","20162017","R","Scheduled","2016-10-28T23:30:00Z","NJD","Metropolitan","Eastern","0","CHI","Central","Western","0","America/New_York","0","0","0","0"
"108","2016020108","20162017","R","Scheduled","2016-10-28T23:30:00Z","CAR","Metropolitan","Eastern","0","NYR","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"109","2016020109","20162017","R","Scheduled","2016-10-29T01:00:00Z","COL","Central","Western","0","WPG","Central","Western","0","America/Denver","0","0","0","0"
"110","2016020110","20162017","R","Scheduled","2016-10-29T01:00:00Z","CGY","Pacific","Western","0","OTT","Atlantic","Eastern","0","America/Denver","0","0","0","0"
"111","2016020111","20162017","R","Scheduled","2016-10-29T02:00:00Z","VAN","Pacific","Western","0","EDM","Pacific","Western","0","America/Vancouver","0","0","0","0"
"112","2016020112","20162017","R","Scheduled","2016-10-29T02:00:00Z","ANA","Pacific","Western","0","CBJ","Metropolitan","Eastern","0","America/Los_Angeles","0","0","0","0"
"113","2016020113","20162017","R","Scheduled","2016-10-29T17:00:00Z","BUF","Atlantic","Eastern","0","FLA","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"114","2016020114","20162017","R","Scheduled","2016-10-29T23:00:00Z","MTL","Atlantic","Eastern","0","TOR","Atlantic","Eastern","0","America/Montreal","0","0","0","0"
"115","2016020115","20162017","R","Scheduled","2016-10-29T23:00:00Z","DET","Atlantic","Eastern","0","BOS","Atlantic","Eastern","0","America/Detroit","0","0","0","0"
"116","2016020116","20162017","R","Scheduled","2016-10-29T23:00:00Z","NJD","Metropolitan","Eastern","0","TBL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"117","2016020117","20162017","R","Scheduled","2016-10-29T23:00:00Z","PHI","Metropolitan","Eastern","0","PIT","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"118","2016020118","20162017","R","Scheduled","2016-10-30T00:00:00Z","STL","Central","Western","0","LAK","Pacific","Western","0","America/Chicago","0","0","0","0"
"119","2016020119","20162017","R","Scheduled","2016-10-30T00:00:00Z","MIN","Central","Western","0","DAL","Central","Western","0","America/Chicago","0","0","0","0"
"120","2016020120","20162017","R","Scheduled","2016-10-30T01:00:00Z","ARI","Pacific","Western","0","COL","Central","Western","0","America/Phoenix","0","0","0","0"
"121","2016020121","20162017","R","Scheduled","2016-10-30T02:00:00Z","VAN","Pacific","Western","0","WSH","Metropolitan","Eastern","0","America/Vancouver","0","0","0","0"
"122","2016020122","20162017","R","Scheduled","2016-10-30T02:30:00Z","SJS","Pacific","Western","0","NSH","Central","Western","0","America/Los_Angeles","0","0","0","0"
"123","2016020123","20162017","R","Scheduled","2016-10-30T19:00:00Z","WPG","Central","Western","0","BUF","Atlantic","Eastern","0","America/Winnipeg","0","0","0","0"
"124","2016020124","20162017","R","Scheduled","2016-10-30T21:00:00Z","DET","Atlantic","Eastern","0","FLA","Atlantic","Eastern","0","America/Detroit","0","0","0","0"
"125","2016020125","20162017","R","Scheduled","2016-10-30T21:00:00Z","CAR","Metropolitan","Eastern","0","PHI","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"126","2016020126","20162017","R","Scheduled","2016-10-30T22:00:00Z","NYI","Metropolitan","Eastern","0","TOR","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"127","2016020128","20162017","R","Scheduled","2016-10-30T23:00:00Z","CHI","Central","Western","0","LAK","Pacific","Western","0","America/Chicago","0","0","0","0"
"128","2016020127","20162017","R","Scheduled","2016-10-30T23:00:00Z","NYR","Metropolitan","Eastern","0","TBL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"129","2016020129","20162017","R","Scheduled","2016-10-31T01:00:00Z","EDM","Pacific","Western","0","OTT","Atlantic","Eastern","0","America/Edmonton","0","0","0","0"
"130","2016020130","20162017","R","Scheduled","2016-10-31T01:30:00Z","CGY","Pacific","Western","0","WSH","Metropolitan","Eastern","0","America/Denver","0","0","0","0"
"131","2016020131","20162017","R","Scheduled","2016-11-01T23:00:00Z","NYI","Metropolitan","Eastern","0","TBL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"132","2016020132","20162017","R","Scheduled","2016-11-01T23:00:00Z","NYR","Metropolitan","Eastern","0","STL","Central","Western","0","America/New_York","0","0","0","0"
"133","2016020133","20162017","R","Scheduled","2016-11-01T23:00:00Z","CBJ","Metropolitan","Eastern","0","DAL","Central","Western","0","America/New_York","0","0","0","0"
"134","2016020134","20162017","R","Scheduled","2016-11-01T23:30:00Z","TOR","Atlantic","Eastern","0","EDM","Pacific","Western","0","America/Toronto","0","0","0","0"
"135","2016020135","20162017","R","Scheduled","2016-11-01T23:30:00Z","OTT","Atlantic","Eastern","0","CAR","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"136","2016020136","20162017","R","Scheduled","2016-11-01T23:30:00Z","FLA","Atlantic","Eastern","0","BOS","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"137","2016020137","20162017","R","Scheduled","2016-11-02T00:00:00Z","MIN","Central","Western","0","BUF","Atlantic","Eastern","0","America/Chicago","0","0","0","0"
"138","2016020138","20162017","R","Scheduled","2016-11-02T00:00:00Z","WPG","Central","Western","0","WSH","Metropolitan","Eastern","0","America/Winnipeg","0","0","0","0"
"139","2016020139","20162017","R","Scheduled","2016-11-02T00:30:00Z","CHI","Central","Western","0","CGY","Pacific","Western","0","America/Chicago","0","0","0","0"
"140","2016020140","20162017","R","Scheduled","2016-11-02T01:00:00Z","COL","Central","Western","0","NSH","Central","Western","0","America/Denver","0","0","0","0"
"141","2016020141","20162017","R","Scheduled","2016-11-02T02:00:00Z","ARI","Pacific","Western","0","SJS","Pacific","Western","0","America/Phoenix","0","0","0","0"
"142","2016020142","20162017","R","Scheduled","2016-11-02T02:30:00Z","LAK","Pacific","Western","0","ANA","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"143","2016020143","20162017","R","Scheduled","2016-11-02T23:30:00Z","MTL","Atlantic","Eastern","0","VAN","Pacific","Western","0","America/Montreal","0","0","0","0"
"144","2016020144","20162017","R","Scheduled","2016-11-03T00:00:00Z","PHI","Metropolitan","Eastern","0","DET","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"145","2016020145","20162017","R","Scheduled","2016-11-03T02:30:00Z","ANA","Pacific","Western","0","PIT","Metropolitan","Eastern","0","America/Los_Angeles","0","0","0","0"
"146","2016020147","20162017","R","Scheduled","2016-11-03T23:00:00Z","NYI","Metropolitan","Eastern","0","PHI","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"147","2016020146","20162017","R","Scheduled","2016-11-03T23:00:00Z","BUF","Atlantic","Eastern","0","TOR","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"148","2016020148","20162017","R","Scheduled","2016-11-03T23:00:00Z","NYR","Metropolitan","Eastern","0","EDM","Pacific","Western","0","America/New_York","0","0","0","0"
"149","2016020149","20162017","R","Scheduled","2016-11-03T23:00:00Z","WSH","Metropolitan","Eastern","0","WPG","Central","Western","0","America/New_York","0","0","0","0"
"150","2016020152","20162017","R","Scheduled","2016-11-03T23:30:00Z","FLA","Atlantic","Eastern","0","NJD","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"151","2016020151","20162017","R","Scheduled","2016-11-03T23:30:00Z","TBL","Atlantic","Eastern","0","BOS","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"152","2016020150","20162017","R","Scheduled","2016-11-03T23:30:00Z","OTT","Atlantic","Eastern","0","VAN","Pacific","Western","0","America/New_York","0","0","0","0"
"153","2016020154","20162017","R","Scheduled","2016-11-04T00:30:00Z","DAL","Central","Western","0","STL","Central","Western","0","America/Chicago","0","0","0","0"
"154","2016020153","20162017","R","Scheduled","2016-11-04T00:30:00Z","CHI","Central","Western","0","COL","Central","Western","0","America/Chicago","0","0","0","0"
"155","2016020155","20162017","R","Scheduled","2016-11-04T02:00:00Z","ARI","Pacific","Western","0","NSH","Central","Western","0","America/Phoenix","0","0","0","0"
"156","2016020156","20162017","R","Scheduled","2016-11-04T02:30:00Z","LAK","Pacific","Western","0","PIT","Metropolitan","Eastern","0","America/Los_Angeles","0","0","0","0"
"157","2016020157","20162017","R","Scheduled","2016-11-04T02:30:00Z","SJS","Pacific","Western","0","CGY","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"158","2016020158","20162017","R","Scheduled","2016-11-04T23:00:00Z","CBJ","Metropolitan","Eastern","0","MTL","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"159","2016020159","20162017","R","Scheduled","2016-11-04T23:30:00Z","DET","Atlantic","Eastern","0","WPG","Central","Western","0","America/Detroit","0","0","0","0"
"160","2016020160","20162017","R","Scheduled","2016-11-05T02:00:00Z","ANA","Pacific","Western","0","ARI","Pacific","Western","0","America/Los_Angeles","0","0","0","0"
"161","2016020161","20162017","R","Scheduled","2016-11-05T19:00:00Z","COL","Central","Western","0","MIN","Central","Western","0","America/Denver","0","0","0","0"
"162","2016020169","20162017","R","Scheduled","2016-11-05T23:00:00Z","STL","Central","Western","0","CBJ","Metropolitan","Eastern","0","America/Chicago","0","0","0","0"
"163","2016020162","20162017","R","Scheduled","2016-11-05T23:00:00Z","BOS","Atlantic","Eastern","0","NYR","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"164","2016020163","20162017","R","Scheduled","2016-11-05T23:00:00Z","TOR","Atlantic","Eastern","0","VAN","Pacific","Western","0","America/Toronto","0","0","0","0"
"165","2016020164","20162017","R","Scheduled","2016-11-05T23:00:00Z","MTL","Atlantic","Eastern","0","PHI","Metropolitan","Eastern","0","America/Montreal","0","0","0","0"
"166","2016020165","20162017","R","Scheduled","2016-11-05T23:00:00Z","OTT","Atlantic","Eastern","0","BUF","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"167","2016020166","20162017","R","Scheduled","2016-11-05T23:00:00Z","TBL","Atlantic","Eastern","0","NJD","Metropolitan","Eastern","0","America/New_York","0","0","0","0"
"168","2016020167","20162017","R","Scheduled","2016-11-05T23:00:00Z","NYI","Metropolitan","Eastern","0","EDM","Pacific","Western","0","America/New_York","0","0","0","0"
"169","2016020168","20162017","R","Scheduled","2016-11-05T23:00:00Z","WSH","Metropolitan","Eastern","0","FLA","Atlantic","Eastern","0","America/New_York","0","0","0","0"
"170","2016020170","20162017","R","Scheduled","2016-11-06T00:00:00Z","NSH","Central","Western","0","CAR","Metropolitan","Eastern","0","America/Chicago","0","0","0","0"
